Num,Title,Year,Publisher,Genre,Platform,No_Players,Userscore
4471,Tales of Xillia,2013,BandaiNamcoGames,Role-Playing;Console-style RPG;Action RPG;Console-style RPG;Japanese-Style,PlayStation3,No Online Multiplayer,
4472,Ken Follett's The Pillars of the Earth,2017,DaedalicEntertainment,Adventure;Visual Novel,PC,No Online Multiplayer,
4473,Shadow Warrior 2,2017,FlyingWildHog,Action;Shooter;First-Person;Arcade,XboxOne,not specified,
4474,Hatsune Miku: Project Diva F 2nd,2014,Sega,Action;Miscellaneous;Rhythm;Music,PlayStation3,No Online Multiplayer,8.5
4475,Karaoke Revolution Party,2005,HarmonixMusicSystems,Miscellaneous;Rhythm;Music,PlayStation2,1-8 ,
4476,The Adventures of Cookie & Cream,2001,FromSoftware,Miscellaneous;Puzzle;Puzzle;General,PlayStation2,1-4 ,
4477,Swords & Soldiers HD,2014,TwoTribes,Strategy;General,WiiU,not specified,
4478,Pro Evolution Soccer 2011,2010,Konami,Sports;Traditional;Team;Soccer;Sim;Sim,Wii,not specified,
4479,Tom Clancy's Rainbow Six: Vegas 2,2008,UbisoftMontreal,Action;Shooter;Shooter;First-Person;Tactical;Modern;Modern,PC,not specified,
4480,"Blast Works: Build, Trade, Destroy",2008,BudCat,Action;Shooter;Shooter;Scrolling;Scrolling;Shoot-'Em-Up;Horizontal,Wii,1-4 ,
4481,LEGO Star Wars: The Force Awakens,2016,TTGames,Action Adventure;General,PlayStation4,No Online Multiplayer,
4482,Fire Pro Wrestling World,2018,"SpikeChunsoft,ZEXcorporation",Sports;Individual;Combat;Wrestling,PlayStation4,Up to 8 ,
4483,Musynx,2018,PMStudiosInc.,Action;Rhythm;Music,Switch,No Online Multiplayer,
4484,Runner3,2018,ChoiceProvisions,Action;Platformer;2D,PC,No Online Multiplayer,
4485,Dungeon of the Endless,2016,AmplitudeStudios,Strategy;Real-Time;General,XboxOne,not specified,
4486,Blaster Master Zero,2017,IntiCreates,Action;Platformer;2D,Switch,not specified,
4487,Unravel,2016,ColdwoodInteractive,Action;Platformer;2D,PlayStation4,not specified,7.86
4488,Sonic & Sega All-Stars Racing,2010,SumoDigital,Driving;Racing;Arcade;Kart;Kart;Automobile,Wii,not specified,
4489,Blackwood Crossing,2017,PaperSeven,Adventure;General,XboxOne,No Online Multiplayer,
4490,Candleman,2017,SpotlightorInteractive,Action;Platformer;3D,XboxOne,not specified,
4491,Fluidity: Spin Cycle,2012,CurveStudios,Action;Platformer;Platformer;2D;2D,3DS,not specified,
4492,Super Street Fighter IV: Arcade Edition,2011,Capcom,Action;Fighting;Fighting;3D;2D;2D;3D,Xbox360,not specified,7.31
4493,Arc the Lad Collection,2002,ARCEntertainment,Miscellaneous;Compilation,PlayStation,1-2 ,
4494,Resident Evil: Revelations Collection,2017,Capcom,Miscellaneous;Compilation,Switch,2 ,
4495,FIFA Soccer 2005,2004,EACanada,Sports;Traditional;Soccer;Sim,GameCube,1-4 ,8.1
4496,Tom Clancy's Splinter Cell Pandora Tomorrow,2004,Ubisoft,Action Adventure;Modern,GameCube,1 Player,8.79
4497,Hitman: Contracts,2004,IoInteractive,Action;Shooter;Third-Person;Modern,Xbox,1 Player,
4498,Puzzle Pirates,2003,ThreeRings,Miscellaneous;Puzzle;Puzzle;General;Puzzle;General,PC,Massively Multiplayer,
4499,The Lord of the Rings: The Return of the King,2003,EAGames,Action;Beat-'Em-Up;Beat-'Em-Up;2D;3D,PC,1-2 ,8.41
4500,Crimson Sea,2002,Koei,Action;Beat-'Em-Up,Xbox,1 Player,
4501,2002 FIFA World Cup,2002,EASports,Sports;Traditional;Soccer;Sim,GameCube,1-4 ,
4502,Knockout Kings 2002,2002,ElectronicArts,Sports;Traditional;Boxing,Xbox,1-2 ,
4503,Star Trek Starfleet Command: Orion Pirates,2001,Taldren,Strategy;Real-Time;General;Tactics,PC,not specified,
4504,The Walking Dead: The Telltale Series - A New Frontier Episode 1: Ties That Bind Part One,2016,TelltaleGames,Action;Adventure;General;Point-and-Click,XboxOne,not specified,6.13
4505,Two Worlds II: Pirates of the Flying Fortress,2011,RealityPump,Role-Playing;Third-Person;Third-Person;General;Action RPG,PC,not specified,
4506,Devil May Cry 4,2008,Capcom,Action;Action Adventure;Fantasy;Beat-'Em-Up;General;Fantasy;Linear,PC,No Online Multiplayer,7.59
4507,Breath of Fire: Dragon Quarter,2003,Capcom,Role-Playing;Console-style RPG,PlayStation2,1 Player,
4508,Soul Bubbles,2008,Mekensleep,Action;General;General,DS,1 Player,
4509,Praetorians,2003,PyroStudios,Strategy;Real-Time;Historic;General;Historic,PC,1-8 ,
4510,Mario and Donkey Kong: Minis on the Move,2013,Nintendo,Puzzle;Action;Platformer;Platformer;3D;3D,3DS,not specified,
4511,Mary Skelter: Nightmares,2017,CompileHeart,Role-Playing;Action RPG;Roguelike,PlayStationVita,No Online Multiplayer,
4512,Naruto: Rise of a Ninja,2007,UbisoftMontreal,Action;Action Adventure;General;General;Open-World,Xbox360,2  Online,
4513,Sonic Rush Adventure,2007,DimpsCorporation,Action;Platformer;Platformer;2D;2D,DS,2  Online,
4514,Stealth Inc: A Clone in the Dark,2013,CurveStudios,Action;Platformer;Platformer;2D;2D,PlayStationVita,not specified,
4515,Call of Duty Classic,2009,InfinityWard,Action;Shooter;Shooter;First-Person;Third-Person;Historic;Tactical;Historic;Arcade,PlayStation3,1-32 ,
4516,Bust-A-Move Live!,2009,TaitoCorporation,Miscellaneous;Puzzle;Puzzle;Matching;Matching,Xbox360,1-2 ,
4517,MLB 09: The Show,2009,SCEASanDiegoStudios,Sports;Traditional;Team;Baseball;Sim;Sim,PSP,not specified,8.89
4518,Bejeweled 3,2011,PopCap,Miscellaneous;Puzzle;Puzzle;Matching;Matching,Xbox360,not specified,7.85
4519,Tiger Woods PGA Tour 07,2006,TeamFusion,Sports;Traditional;Individual;Golf;Sim;Sim,PSP,1-4 ,7.25
4520,Forma.8,2017,MixedBagSrl,Action;Platformer;2D,PlayStation4,not specified,
4521,Shin Megami Tensei: Persona,2009,ITL,Role-Playing;Console-style RPG;Console-style RPG;Japanese-Style,PSP,not specified,
4522,Toy Story 3,2010,AvalancheSoftware,Action;General;General,PlayStation3,not specified,
4523,Call of Duty: Black Ops - First Strike,2011,Treyarch,Action;Shooter;Shooter;First-Person;Modern;Historic;Arcade,Xbox360,not specified,
4524,Silent Hill: Origins,2007,"ClimaxGroup,ClimaxStudios",Action Adventure;Horror;Horror;Survival,PSP,1 Player,
4525,Sniper Elite 4,2017,Rebellion,Action;Shooter;First-Person;Tactical,PC,not specified,8.62
4526,EA Sports Active 2,2010,EACanada,Sports;Miscellaneous;General;Exercise / Fitness,PlayStation3,1-2 ,
4527,Final Fantasy XIV Online: A Realm Reborn,2013,SquareEnix,Role-Playing;Massively Multiplayer Online;Massively Multiplayer;Fantasy;Fantasy,PlayStation3,Massively Multiplayer,7.01
4528,Chime Super Deluxe,2011,ZoeMode,Puzzle;Miscellaneous;Puzzle;Puzzle;Stacking;Stacking,PlayStation3,not specified,
4529,DeathSpank: Thongs of Virtue,2010,HotheadGames,Role-Playing;Action RPG;Action RPG,PlayStation3,not specified,
4530,Lost Planet: Extreme Condition Colonies Edition,2008,Capcom,Action;Shooter;Shooter;Third-Person;Sci-Fi;Sci-Fi;Arcade,Xbox360,16  Online,
4531,Chaos on Deponia,2012,DaedalicEntertainment,Adventure;General;General,PC,No Online Multiplayer,
4532,James Bond 007: NightFire,2002,EurocomEntertainmentSoftware,Action;Shooter;First-Person;Modern,Xbox,1-4 ,
4533,"That Dragon, Cancer",2016,NuminousGames,General;Adventure;General,PC,not specified,
4534,Blade Strangers,2018,StudioSaizensen,Action;Fighting;2D,Switch,Online Multiplayer,
4535,Mothergunship,2018,GripDigital,Action;General,PlayStation4,Online Multiplayer,
4536,Unravel Two,2018,ColdwoodInteractive,Action;Platformer;2D,PC,No Online Multiplayer,8.5
4537,Sairento VR,2018,MixedRealmsPteLtd,Action;Shooter;Light Gun,PC,Online Multiplayer,
4538,Human Resource Machine,2015,TomorrowCorporation,Puzzle;General,PC,No Online Multiplayer,
4539,Adventures of Pip,2015,TicTocGames,Action;Platformer;2D,WiiU,not specified,
4540,LISA,2014,Dingaling,Action;Role-Playing;General,PC,No Online Multiplayer,
4541,OlliOlli,2014,TomHegarty,Sports;Alternative;Individual;Skateboarding;Skate / Skateboard,PC,not specified,
4542,Strider,2014,DoubleHelixGames,Action Adventure;Fantasy;General;Fantasy,PC,No Online Multiplayer,
4543,Dead Space 3,2013,VisceralGames,Action;Action Adventure;Shooter;Shooter;Linear;Third-Person;Sci-Fi;Sci-Fi,PC,not specified,
4544,Anno 1701: Dawn of Discovery,2008,SunflowersInteractive,Simulation;General;General,DS,4  Online,
4545,Tomb Raider: Anniversary,2007,CrystalDynamics,Action Adventure;Modern;Modern;Linear,PSP,1 Player,7.44
4546,Metal Gear Solid: Digital Graphic Novel,2006,KojimaProductions,Miscellaneous;General;General,PSP,1 Player,
4547,Condemned: Criminal Origins,2006,MonolithProductions,Action Adventure;Horror;Horror;Survival,PC,1 Player,8.0
4548,Blitz: The League,2005,Midway,Sports;Traditional;Football;Arcade,Xbox,2  Online,
4549,Capcom Classics Collection,2005,DigitalEclipse,Miscellaneous;Compilation,PlayStation2,1-3 ,
4550,Shin Megami Tensei: Digital Devil Saga,2005,AtlusCo.,Role-Playing;Console-style RPG,PlayStation2,1 Player,
4551,Culdcept,2003,NECInterchannel,Miscellaneous;Board Games,PlayStation2,1-4 ,
4552,MVP Baseball 2003,2003,EASports,Sports;Traditional;Team;Baseball;Sim;Sim,PC,1-2 ,8.36
4553,Midtown Madness 2,2000,"AngelStudios,RockstarSanDiego",Driving;Racing;Mission-based;Arcade;Mission-based;Automobile,PC,1-8 ,
4554,Need for Speed: Porsche Unleashed,2000,EdenStudios,Driving;Racing;Arcade,PlayStation,1-2 ,
4555,The Wonderful 101,2013,PlatinumGames,Action;General;General,WiiU,Online Multiplayer,
4556,Kingdom Under Fire: Heroes,2005,Phantagram,Strategy;Real-Time;Fantasy,Xbox,6  Online,
4557,Fatal Frame III: The Tormented,2005,Tecmo,Action Adventure;Horror,PlayStation2,1 Player,
4558,WWE SmackDown vs. Raw 2009,2008,Yuke's,Action;Sports;Fighting;Fighting;Individual;Wrestling;Combat;Wrestling,PlayStation3,4  Online,
4559,Mario Golf: World Tour,2014,CamelotSoftwarePlanning,Sports;Traditional;Individual;Golf;Arcade;Arcade,3DS,Up to 4 ,
4560,Street Fighter Anniversary Collection,2004,Capcom,Miscellaneous;Compilation,PlayStation2,1-2 ,
4561,New Play Control! Donkey Kong Jungle Beat,2009,Nintendo,Action;Platformer;Platformer;2D;2D,Wii,1 Player,
4562,NHL 16,2015,"EASports,EACanada",Sports;Team;Ice Hockey;Sim,PlayStation4,Up to 12 ,
4563,Rock Band 4,2015,HarmonixMusicSystems,Action;Rhythm;Music,PlayStation4,Up to 4 ,
4564,Karaoke Revolution Presents: American Idol,2007,BlitzGames,Miscellaneous;Rhythm;Music,PlayStation2,1-8 ,
4565,Crash Commando,2008,Epos,Action;Shooter;Shooter;Scrolling;Scrolling;Shoot-'Em-Up;Vertical,PlayStation3,12  Online,
4566,Dragon's Dogma: Dark Arisen,2017,Capcom,Role-Playing;Action RPG,PlayStation4,No Online Multiplayer,7.48
4567,Mushroom 11,2015,Untame,Action;Platformer;2D,PC,not specified,
4568,Killzone: Mercenary,2013,GuerillaCambridge,Action;Shooter;Shooter;First-Person;Sci-Fi;Sci-Fi;Arcade,PlayStationVita,not specified,
4569,Dragon's Dogma,2012,Capcom,Action;Role-Playing;General;Action RPG;Action RPG,PlayStation3,No Online Multiplayer,
4570,The Persistence,2018,Firesprite,Adventure;3D;First-Person,PlayStation4,No Online Multiplayer,
4571,Tropico 4: Modern Times,2012,"Haemimont,HaemimontGames",Strategy;Tycoon;Management;Tycoon;Government,PC,not specified,
4572,Don't Starve: Console Edition,2014,KleiEntertainment,Action Adventure;Fantasy;General;Fantasy;Sandbox,PlayStation4,not specified,
4573,NFL Blitz,2012,EATiburon,Sports;Traditional;Team;Football;Arcade;Arcade,Xbox360,not specified,
4574,Call of Duty 2: Big Red One,2005,Treyarch,Action;Shooter;First-Person;Historic,Xbox,16  Online,
4575,Super Monkey Ball Deluxe,2005,Sega,Miscellaneous;Party,PlayStation2,1-4 ,9.0
4576,Mega Man ZX Advent,2007,IntiCreates,Action;Platformer;Platformer;2D;2D,DS,2  Online,
4577,Soul of Darkness,2010,Gameloft,Adventure;General;General,DS,1 Player,
4578,Ken Follett's The Pillars of the Earth,2017,Kalypso,Adventure;Visual Novel,XboxOne,not specified,
4579,Skullgirls,2012,RevergeLabs,Action;Fighting;Fighting;2D;2D,Xbox360,not specified,8.1
4580,NCAA March Madness 06,2005,EACanada,Sports;Traditional;Basketball;Sim,PlayStation2,2  Online,
4581,Ultimate Spider-Man,2005,VicariousVisions,Action;Action Adventure;Beat-'Em-Up;General;Platformer;Beat-'Em-Up;2D,DS,1-2 ,
4582,Pit People,2018,TheBehemoth,Action;General;Strategy;Turn-Based;Tactics,PC,Online Multiplayer,
4583,Super Cloudbuilt,2017,"Coilworks,DoubleEleven",Action Adventure;General,PlayStation4,not specified,
4584,Brandish: The Dark Revenant,2015,Falcom,Role-Playing;Action RPG,PSP,not specified,
4585,Burnout,2002,CriterionGames,Driving;Racing;Arcade,GameCube,1-2 ,
4586,Drakan: The Ancients' Gates,2002,SurrealSoftware,Action Adventure;Fantasy,PlayStation2,1 Player,
4587,Madden NFL 06,2005,BudCat,Sports;Traditional;Team;Football;Sim;Sim,PC,2  Online,6.51
4588,Hearts of Iron: Platinum,2004,ParadoxDevelopmentStudio,Strategy;Real-Time;Historic;General;Historic,PC,1-2 ,
4589,Armed and Dangerous,2003,PlanetMoonStudios,Action;Shooter;Shooter;Third-Person;Sci-Fi;Sci-Fi;Arcade,PC,1 Player,
4590,Gladius,2003,LucasArts,Strategy;Turn-Based;Fantasy,PlayStation2,1-2 ,9.5
4591,MLB Slugfest 20-04,2003,Midway,Sports;Traditional;Baseball;Arcade,PlayStation2,1-8 ,
4592,Star Trek: Starfleet Command III,2002,Taldren,Simulation;Sci-Fi;Space;Large Spaceship;Large Spaceship;Civilian,PC,1-8 ,
4593,Splashdown,2002,RainbowStudios,Driving;Racing;Snow / Water,Xbox,1-2 ,7.62
4594,Star Wars: Jedi Starfighter,2002,SecretLevel,Simulation;Sci-Fi;Small Spaceship,Xbox,1-2 ,
4595,NCAA College Football 2K2,2001,VisualConcepts,Sports;Traditional;Football;Sim,Dreamcast,not specified,
4596,FIFA 07 Soccer,2006,EASports,Sports;Traditional;Team;Soccer;Sim;Sim,PC,4  Online,8.41
4597,Hand of Fate,2015,DefiantDevelopment,Role-Playing;Miscellaneous;General;Board / Card Game,PC,No Online Multiplayer,
4598,Mortal Kombat: Shaolin Monks,2005,MidwayStudios-LosAngeles,Action;Beat-'Em-Up,Xbox,1-2 ,
4599,Q.U.B.E. 2,2018,ToxicGames,Action;Shooter;First-Person;Arcade,XboxOne,No Online Multiplayer,
4600,Brass Tactics,2018,HiddenPathEntertainment,Strategy;Real-Time;Tactics,PC,not specified,
4601,Heavy Rain & Beyond: Two Souls Collection,2016,QuanticDream,Miscellaneous;Compilation,PlayStation4,not specified,
4602,Call of Duty: Modern Warfare 3,2011,"InfinityWard,SledgehammerGames",Action;Shooter;Shooter;First-Person;Modern;Modern;Arcade,PC,not specified,3.95
4603,NHL 06,2005,EACanada,Sports;Traditional;Ice Hockey;Sim,GameCube,1-4 ,
4604,RIGS: Mechanized Combat League,2016,GuerillaCambridge,Simulation;Vehicle;Combat,PlayStation4,Up to 6 ,
4605,Star Wars: Republic Commando,2005,LucasArts,Action;Shooter;Shooter;First-Person;Sci-Fi;Sci-Fi;Arcade,PC,16  Online,
4606,Penumbra: Black Plague,2008,FrictionalGames,Action Adventure;Horror;Horror;Survival,PC,1 Player,
4607,World Soccer Winning Eleven 9,2006,KCET,Sports;Traditional;Team;Soccer;Sim;Sim,PSP,1-2 ,6.92
4608,DiRT 4,2017,Codemasters,Racing;Simulation;Automobile,PC,Online Multiplayer,7.09
4609,Marvel's Guardians of the Galaxy: The Telltale Series,2017,TelltaleGames,Action;Adventure;General;3D;Third-Person,PC,No Online Multiplayer,
4610,Avernum 2: Crystal Souls,2015,SpiderwebSoftware,PC-style RPG;Role-Playing;Western-Style,PC,No Online Multiplayer,
4611,Watch Dogs,2014,UbisoftMontreal,Action Adventure;Modern;General;Modern;Open-World,XboxOne,Up to 8 ,6.62
4612,Grand Theft Auto: Liberty City Stories,2006,RockstarLeeds,Action Adventure;Modern,PlayStation2,1 Player,7.42
4613,Resident Evil: Revelations,2017,Capcom,Action Adventure;Survival,Switch,not specified,8.83
4614,Elemental: Fallen Enchantress,2012,Stardock,Strategy;Turn-Based;Fantasy;General,PC,not specified,
4615,Crimson Gem Saga,2009,"IronNosCo.,Ltd.",Role-Playing;Console-style RPG;Console-style RPG;Japanese-Style,PSP,not specified,
4616,Heavy Rain,2016,"QuanticDream,Virtuos",Adventure;3D;Third-Person,PlayStation4,not specified,8.06
4617,Electronic Super Joy,2015,MichaelToddGames,Action;Rhythm;Platformer;2D;Music,WiiU,not specified,
4618,So Many Me,2014,ExtendInteractive,Miscellaneous;Action;Puzzle;Puzzle;Action,PC,No Online Multiplayer,
4619,MotoGP '07,2007,"ClimaxGroup,ClimaxStudios",Driving;Racing;Simulation;Motorcycle;Automobile;Street;Street,Xbox360,1-2 ,
4620,Wings of Prey,2009,GaijinEntertainment,Simulation;Flight;WWII;WWII;Combat,PC,not specified,
4621,Cladun: This is an RPG,2010,SystemPrisma,Role-Playing;Action RPG;General;Action RPG,PSP,not specified,
4622,NHL 2K7,2006,KushGames,Sports;Traditional;Team;Ice Hockey;Sim;Sim,Xbox360,1-4 ,
4623,Pro Evolution Soccer 2012,2011,Konami,Sports;Traditional;Team;Football;Soccer;Sim;Sim;Sim,Xbox360,not specified,
4624,The Lord of the Rings: The Battle for Middle-Earth II - The Rise of the Witch-King,2006,EALA,Strategy;Real-Time;Fantasy;General;Fantasy,PC,8  Online,
4625,Tales of the Abyss,2006,Namco,Role-Playing;Console-style RPG,PlayStation2,1-4 ,
4626,Baldur's Gate II: Enhanced Edition,2013,OverhaulGames,PC-style RPG;Role-Playing;PC-style RPG;Western-Style,PC,not specified,
4627,State of Decay,2013,UndeadLabs,Action Adventure;Horror;Horror;Survival,Xbox360,No Online Multiplayer,
4628,Dynasty Tactics 2,2003,Koei,Strategy;Turn-Based;Historic,PlayStation2,1 Player,
4629,Retro/Grade,2012,"24CaratGames,24CaretGames",Action;Shooter;Rhythm;Shooter;Scrolling;Music;Scrolling,PlayStation3,1 Player,
4630,Sonic & All-Stars Racing Transformed,2012,SumoDigital,Driving;Racing;Arcade;Kart;Other;Kart,WiiU,Up to 10 ,7.73
4631,Under Night In-Birth Exe:Late[st],2018,French-Bread,Action;Fighting;2D,PlayStation4,Up to 8 ,
4632,Fallout 4: Far Harbor,2016,BethesdaGameStudios,Role-Playing;Western-Style,XboxOne,not specified,
4633,Sonic Colors,2010,SonicTeam,Action;Platformer;Platformer;3D;2D;3D,Wii,not specified,
4634,The Adventure Pals,2018,MassiveMonster,Action;Platformer;2D,Switch,No Online Multiplayer,
4635,NHL 06,2005,EACanada,Sports;Traditional;Ice Hockey;Sim,PlayStation2,8  Online,
4636,Far Cry Instincts Predator,2006,UbisoftMontreal,Action;Shooter;Shooter;First-Person;Modern;Modern;Arcade,Xbox360,16  Online,
4637,LEGO City Undercover,2017,TTGames,Action Adventure;Open-World,Switch,No Online Multiplayer,
4638,Skylanders Trap Team,2014,ToysforBob,Action;Platformer;3D,XboxOne,not specified,
4639,The Sims 2: Open for Business,2006,Maxis,Simulation;Miscellaneous;Virtual Life;Virtual;Virtual Life,PC,1 Player,
4640,Immortal Redneck,2018,"CremaGames,CremaGames",Action;Shooter;First-Person;Arcade,XboxOne,No Online Multiplayer,
4641,Disgaea 3: Absence of Detention,2012,NipponIchiSoftware,Strategy;Turn-Based;Fantasy;Fantasy;Tactics,PlayStationVita,1 Player,
4642,AlphaBounce,2010,MadMonkeyStudio,Action;General;General,DS,1 Player,
4643,Fire Emblem: Radiant Dawn,2007,IntelligentSystems,Strategy;Turn-Based;Fantasy;Fantasy;Tactics,Wii,No Online Multiplayer,
4644,Max Payne,2003,MobiusEntertainment,Action;Shooter;Third-Person;Modern,GameBoyAdvance,1 Player,8.94
4645,The Simpsons: Hit & Run,2003,RadicalEntertainment,Driving;Mission-based,PlayStation2,1-4 ,7.87
4646,MLB 2003,2002,989Sports,Sports;Traditional;Baseball;Arcade,PlayStation,1-2 ,
4647,Pokemon Stadium 2,2001,HALLabs,Strategy;General,Nintendo64,not specified,
4648,NBA Live 2001,2001,EASports,Sports;Traditional;Team;Basketball;Sim;Sim,PC,1-2 ,
4649,Earth 2150,2000,TopWareInteractive,Strategy;Real-Time;Sci-Fi;Sci-Fi;General;Command,PC,1-8 ,
4650,Heavy Metal: F.A.K.K. 2,2000,RitualEntertainment,Action;Shooter;Shooter;Third-Person;Fantasy;Arcade,PC,1 Player,
4651,StarLancer,2000,DigitalAnvil,Simulation;Sci-Fi;Space;Small Spaceship;Small Spaceship;Combat,PC,1-8 ,
4652,Bangai-O HD: Missile Fury,2011,Treasure,Action;Shooter;Shooter;Scrolling;Scrolling,Xbox360,not specified,
4653,GRID Autosport,2014,Codemasters,Driving;Racing;Simulation;GT / Street;Automobile,PC,not specified,
4654,Dissidia 012: Duodecim Final Fantasy,2011,SquareEnix,Action;Fighting;Fighting;3D;3D,PSP,No Online Multiplayer,
4655,Mega Man Zero Collection,2010,"Inti,IntiCreates",Action;Miscellaneous;Platformer;Compilation;2D,DS,No Online Multiplayer,
4656,Sonic & Sega All-Stars Racing,2010,SumoDigital,Driving;Racing;Arcade;Kart;Kart;Automobile,DS,not specified,
4657,The Magic Obelisk,2009,GameArts,Action Adventure;Modern;Modern,Wii,1 Player,
4658,Pro Evolution Soccer 2010,2009,Konami,Sports;Traditional;Team;Soccer;Sim;Sim,PC,not specified,9.43
4659,Lunar: Silver Star Story Complete,1999,GameArts,Role-Playing;Console-style RPG,PlayStation,1 Player,
4660,ATOMIK: RunGunJumpGun,2018,Gambitious,Action;Platformer;Shooter;2D;Shoot-'Em-Up;Horizontal,Switch,No Online Multiplayer,
